tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo;term;rec;ron;multi
6596;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4701;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6597;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4702;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6598;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4703;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6599;01/12/2020;27/12/2020;50008;0;0;3992;54000;;;due;4704;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6600;01/12/2020;27/12/2020;53508;0;0;3992;57500;;;due;4705;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6601;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4706;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6602;01/12/2020;27/12/2020;149234;0;0;3992;153226;;;due;4707;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6603;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4708;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6604;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4709;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6605;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4710;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6606;01/12/2020;27/12/2020;111008;0;0;3992;115000;;;due;4711;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6607;01/12/2020;27/12/2020;82460;0;0;3992;86452;;;due;4712;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6608;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4713;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6609;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4714;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6610;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4715;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6611;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4716;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6612;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4717;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6613;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4718;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6614;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4719;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6615;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4720;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6616;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4721;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6617;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4722;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6618;01/12/2020;27/12/2020;79104;0;0;3992;83096;;;due;4723;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6619;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4724;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6620;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4725;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6621;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4726;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6622;01/12/2020;27/12/2020;59718;0;0;3992;63710;;;due;4727;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6623;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4728;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6624;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4729;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6625;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4730;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6626;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4731;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6627;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4732;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6628;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4733;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6629;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4734;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6630;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4735;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6631;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4736;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6632;01/12/2020;27/12/2020;-7992;0;0;3992;-4000;;;due;4737;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6633;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4738;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6634;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4739;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6635;01/12/2020;27/12/2020;101008;0;0;3992;105000;;;due;4740;8;;2;yes;0;%;Monterrey;television;10Megas;0;no;Activo;0
6636;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4741;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6637;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4742;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6638;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4743;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6639;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4744;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6640;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4745;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6641;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4746;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6642;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4747;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6643;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4748;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6644;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4749;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6645;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4750;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6646;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4751;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6647;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4752;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6648;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4753;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6649;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4754;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6650;01/12/2020;27/12/2020;0;0;0;0;0;;;due;4755;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6651;01/12/2020;27/12/2020;47008;0;0;3992;51000;;;due;4756;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6652;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4757;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6653;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4758;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6654;01/12/2020;27/12/2020;79341;0;0;3992;83333;;;due;4759;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6655;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4760;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6656;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4761;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6657;01/12/2020;27/12/2020;122406;0;0;3992;126398;;;due;4762;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6658;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4763;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6659;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4764;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6660;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4765;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6661;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4766;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6662;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4767;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6663;01/12/2020;27/12/2020;50008;0;0;3992;54000;;;due;4768;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6664;01/12/2020;27/12/2020;39341;0;0;3992;43333;;;due;5706;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6665;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4769;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6666;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4770;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6667;01/12/2020;27/12/2020;77782;0;0;3992;81774;;;due;4771;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6668;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4772;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6669;01/12/2020;27/12/2020;0;0;0;0;0;;;due;4773;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6670;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4774;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6671;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4775;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6672;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4776;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6673;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4777;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6674;01/12/2020;27/12/2020;56841;0;0;3992;60833;;;due;4778;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6675;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4779;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6676;01/12/2020;27/12/2020;119589;0;0;3992;123581;;;due;4780;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6677;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4781;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6678;01/12/2020;27/12/2020;70202;0;0;3992;74194;;;due;4782;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6679;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4783;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6680;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4784;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6681;01/12/2020;27/12/2020;60008;0;0;3992;64000;;;due;4785;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6682;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4786;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6683;01/12/2020;27/12/2020;0;0;0;0;0;;;due;4787;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6684;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4788;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6685;01/12/2020;27/12/2020;45202;0;0;3992;49194;;;due;4789;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6686;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4790;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6687;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4791;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6688;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4792;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6689;01/12/2020;27/12/2020;50847;0;0;3992;54839;;;due;4793;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6690;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4794;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6691;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4795;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6692;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4796;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6693;01/12/2020;27/12/2020;59675;0;0;3992;63667;;;due;4797;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6694;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4798;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6695;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4799;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6696;01/12/2020;27/12/2020;78508;0;0;3992;82500;;;due;4800;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6697;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4801;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6698;01/12/2020;27/12/2020;41008;0;0;3992;45000;;;due;4802;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6699;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4803;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6700;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;5707;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6701;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4804;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6702;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4805;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6703;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4806;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6704;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4807;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6705;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4808;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6706;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4809;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6707;01/12/2020;27/12/2020;0;0;0;0;0;;;due;4810;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6708;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4811;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6709;01/12/2020;27/12/2020;81008;0;0;3992;85000;;;due;4812;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6710;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4813;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6711;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4814;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6712;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4815;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6713;01/12/2020;27/12/2020;86008;0;0;3992;90000;;;due;4816;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6714;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4817;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6715;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4818;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6716;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4819;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6717;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4820;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6718;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4821;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6719;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4822;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6720;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4823;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6721;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4824;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6722;01/12/2020;27/12/2020;111599;0;0;3992;115591;;;due;4825;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6723;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4826;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6724;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4827;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6725;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4828;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6726;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4829;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6727;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4830;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6728;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4831;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6729;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4832;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6730;01/12/2020;27/12/2020;41035;0;0;3992;45027;;;due;5708;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6731;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4833;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6732;01/12/2020;27/12/2020;96008;0;0;3992;100000;;;due;4834;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6733;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4835;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6734;01/12/2020;27/12/2020;41008;0;0;3992;45000;;;due;5709;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6735;01/12/2020;27/12/2020;47008;0;0;3992;51000;;;due;4836;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6736;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4837;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6737;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4838;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6738;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4839;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6739;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4840;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6740;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4841;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6741;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4842;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6742;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4843;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6743;01/12/2020;27/12/2020;64556;0;0;3992;68548;;;due;4844;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6744;01/12/2020;27/12/2020;50008;0;0;3992;54000;;;due;4845;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6745;01/12/2020;27/12/2020;166008;0;0;3992;170000;;;due;4846;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6746;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4847;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6747;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4848;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6748;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4849;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6749;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4850;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6750;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4851;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6751;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4852;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6752;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4853;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6753;01/12/2020;27/12/2020;76008;0;0;3992;80000;;;due;4854;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6754;01/12/2020;27/12/2020;81008;0;0;3992;85000;;;due;4855;8;;3;yes;0;%;Monterrey;television;no;0;no;Activo;0
6755;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4856;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6756;01/12/2020;27/12/2020;45973;0;0;3992;49965;;;due;4857;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6757;01/12/2020;27/12/2020;47008;0;0;3992;51000;;;due;4858;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6758;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4859;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6759;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4860;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6760;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4861;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6761;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4862;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6762;01/12/2020;27/12/2020;60524;0;0;3992;64516;;;due;4863;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6763;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4864;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6764;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4865;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6765;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4866;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6766;01/12/2020;27/12/2020;71672;0;0;3992;75664;;;due;4867;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6767;01/12/2020;27/12/2020;71008;0;0;3992;75000;;;due;4868;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6768;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4869;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6769;01/12/2020;27/12/2020;61008;0;0;3992;65000;;;due;4870;8;;2;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6770;01/12/2020;27/12/2020;139148;0;0;3992;143140;;;due;4871;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6771;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4872;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6772;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4873;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6773;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4874;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6774;01/12/2020;27/12/2020;96008;0;0;3992;100000;;;due;4875;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6775;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4876;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6776;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4877;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6777;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4878;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6778;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4879;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6779;01/12/2020;27/12/2020;96008;0;0;3992;100000;;;due;4880;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6780;01/12/2020;27/12/2020;106008;0;0;3992;110000;;;due;4881;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6781;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4882;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6782;01/12/2020;27/12/2020;83008;0;0;3992;87000;;;due;4883;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6783;01/12/2020;27/12/2020;94341;0;0;3992;98333;;;due;4884;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6784;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4885;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6785;01/12/2020;27/12/2020;106761;0;0;3992;110753;;;due;4886;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6786;01/12/2020;27/12/2020;51008;0;0;3992;55000;;;due;4887;8;;2;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6787;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4888;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6788;01/12/2020;27/12/2020;46008;0;0;3992;50000;;;due;4889;8;;2;yes;0;%;Monterrey;television;no;0;no;Activo;0
6789;01/12/2020;27/12/2020;125202;0;0;3992;129194;;;due;4890;8;;3;yes;0;%;Monterrey;television;3Megas;0;no;Activo;0
6790;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4891;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
6791;01/12/2020;27/12/2020;59675;0;0;3992;63667;;;due;4892;8;;3;yes;0;%;Monterrey;television;5Megas;0;no;Activo;0
6792;01/12/2020;27/12/2020;21008;0;0;3992;25000;;;due;4893;8;;1;yes;0;%;Monterrey;television;no;0;no;Activo;0
